,0
diag_2_386,8.797689360058792e-06
diag_2_388,0.0
diag_2_389,0.0
diag_2_394,0.0
diag_2_395,0.0
diag_2_396,0.00014759394586694099
diag_2_397,1.3693934497204348e-05
diag_2_398,0.0
diag_2_40,0.0
diag_2_401,0.022252051527291573
diag_2_402,6.019451855664649e-05
diag_2_403,0.0037996178678179958
diag_2_404,6.353512930034697e-05
diag_2_405,0.0
diag_2_41,0.00029540998004568003
diag_2_410,0.00019453986861457453
diag_2_411,0.0013833275790140365
diag_2_412,5.255041774467032e-05
diag_2_413,0.001666210687289211
diag_2_414,0.004064942195889854
diag_2_415,1.1162115247793182e-05
diag_2_416,5.3219349475448375e-06
diag_2_42,1.9280053448117666e-06
diag_2_420,2.6673735059031882e-05
diag_2_421,1.8989444390254715e-05
diag_2_422,0.0
diag_2_423,0.0
diag_2_424,0.0006394234104868528
diag_2_425,0.00018826345800652307
diag_2_426,0.0004258811947955891
diag_2_427,0.0004714669913797525
diag_2_428,0.001915704098926715
diag_2_429,1.4452005368245492e-05
diag_2_430,0.0
diag_2_431,2.2989002374928686e-06
diag_2_432,2.56824759475065e-06
diag_2_433,0.00019556094986976423
diag_2_434,0.00016250619838011556
diag_2_435,7.544819148583411e-06
diag_2_436,1.3136704044011618e-06
diag_2_437,0.0
diag_2_438,5.919299157894918e-05
diag_2_440,0.0006234591177786277
diag_2_441,0.0
diag_2_442,0.0
diag_2_443,1.5681137477231423e-05
diag_2_444,6.872764825216882e-06
diag_2_446,3.7329889707326065e-06
diag_2_447,1.0437073903167789e-06
diag_2_448,0.0
diag_2_451,2.692406885448832e-18
diag_2_452,0.0
diag_2_453,1.4463920605875588e-05
diag_2_454,0.0
diag_2_455,8.886684945770298e-06
diag_2_456,1.458586672791408e-05
diag_2_457,2.1280984946391476e-06
diag_2_458,1.206685997127672e-06
diag_2_459,3.97578146054437e-06
diag_2_46,0.0
diag_2_460,0.0
diag_2_461,0.0
diag_2_462,0.0
diag_2_463,0.0
diag_2_464,0.0
diag_2_465,0.0
diag_2_466,5.244786580423353e-05
diag_2_470,0.0
diag_2_472,0.0
diag_2_473,0.0
diag_2_474,2.831592769623069e-09
diag_2_475,0.0
diag_2_477,0.0
diag_2_478,1.827482401804113e-06
diag_2_480,0.0
diag_2_481,3.6466699789322605e-05
diag_2_482,3.7489736566152667e-06
diag_2_483,0.0
diag_2_484,0.0
diag_2_485,0.0
diag_2_486,0.00022927691002901345
diag_2_487,0.0
diag_2_490,5.7895543006130336e-06
diag_2_491,0.0007876579473303862
diag_2_492,7.154472907680229e-05
diag_2_493,0.0004234038782294928
diag_2_494,1.9851769598969452e-06
diag_2_495,0.0
diag_2_496,0.0005006628532405745
diag_2_5,0.0
diag_2_500,0.0
diag_2_501,2.1013951600327925e-07
diag_2_506,0.0
diag_2_507,7.544269060552699e-05
diag_2_508,0.0
diag_2_510,0.0
diag_2_511,8.351520536514369e-05
diag_2_512,6.562084985147832e-05
diag_2_513,0.0
diag_2_514,0.0
diag_2_515,0.00020231190130734283
diag_2_516,2.0912938229937395e-06
diag_2_517,0.0
diag_2_518,9.694624823587443e-05
diag_2_519,0.0
diag_2_52,0.0
diag_2_520,0.0
diag_2_521,0.0
diag_2_522,0.0
diag_2_523,0.0
diag_2_524,0.0
diag_2_527,1.2550321568446676e-06
diag_2_528,1.835259277044553e-05
diag_2_529,0.0
diag_2_53,2.405702842186139e-06
diag_2_530,0.00023609343118789105
diag_2_531,1.330992447198736e-05
diag_2_532,4.289096013608993e-06
diag_2_533,0.0
diag_2_534,0.0
diag_2_535,0.00013411496157396125
diag_2_536,0.0001413159975162845
diag_2_537,0.0
diag_2_54,0.0
diag_2_540,0.0
diag_2_542,0.0
diag_2_543,0.0
diag_2_550,0.0
diag_2_552,3.209260677387716e-05
diag_2_553,0.00010483663205695002
diag_2_555,0.0
diag_2_556,6.450243302695877e-07
diag_2_557,4.021772100969402e-06
diag_2_558,0.0001129857919414833
diag_2_560,0.0003531211170994977
diag_2_562,0.00032130752964021553
diag_2_564,6.6217345059477085e-06
diag_2_565,0.0
diag_2_566,0.0
diag_2_567,2.3481462689231622e-05
diag_2_568,5.81394647348005e-06
diag_2_569,0.00014700074886126873
diag_2_570,0.0
diag_2_571,0.00014798780745832254
diag_2_572,4.103513488198652e-05
diag_2_573,2.3384953026762147e-05
diag_2_574,0.0005051964708858519
diag_2_575,0.00014081453704802385
diag_2_576,1.1424640987823884e-05
diag_2_577,2.4849316861800533e-05
diag_2_578,0.00013675632475880828
diag_2_579,0.0
diag_2_580,0.0
diag_2_581,5.544162124489591e-05
diag_2_583,3.8101769172902722e-06
diag_2_584,0.00010429410524953191
diag_2_585,0.0005806682684570305
diag_2_586,2.4446192911826366e-07
diag_2_588,0.0
diag_2_590,1.54161451796471e-05
diag_2_591,3.5136565365235866e-05
diag_2_592,0.000353386852597185
diag_2_593,6.255459843221055e-05
diag_2_594,0.0
diag_2_595,3.947308899356308e-05
diag_2_596,4.0815452399435e-05
diag_2_598,0.0
diag_2_599,0.0003826299485154058
diag_2_600,1.2065722841739512e-18
diag_2_601,2.2713275136316942e-05
diag_2_602,0.0
diag_2_603,0.0
diag_2_604,0.0
diag_2_605,0.0
diag_2_607,0.0
diag_2_608,0.0
diag_2_610,0.0
diag_2_611,0.0
diag_2_614,3.049732404588167e-17
diag_2_615,0.0
diag_2_616,0.0
diag_2_617,1.0912789558830378e-05
diag_2_618,2.9841567281117485e-06
diag_2_619,0.0
diag_2_620,4.0034745038613065e-06
diag_2_621,0.0
diag_2_622,0.0
diag_2_623,0.0
diag_2_625,1.8142934758010874e-05
diag_2_626,0.0
diag_2_627,8.54101080665571e-06
diag_2_634,0.0
diag_2_641,0.0
diag_2_642,2.215098276404963e-05
diag_2_644,0.0
diag_2_645,0.0
diag_2_646,0.0
diag_2_647,0.0
diag_2_648,0.005774566651679168
diag_2_649,0.0
diag_2_652,2.5779252772151472e-06
diag_2_654,0.0
diag_2_656,0.0
diag_2_658,0.0
diag_2_659,0.0
diag_2_66,0.0
diag_2_661,0.0
diag_2_663,0.0
diag_2_664,0.0
diag_2_665,0.0
diag_2_670,0.0
diag_2_674,0.0
diag_2_680,0.0
diag_2_681,0.0
diag_2_682,9.881415932200727e-05
diag_2_683,0.0
diag_2_684,6.197732250200638e-06
diag_2_685,0.0
diag_2_686,0.0
diag_2_691,0.0
diag_2_692,0.0
diag_2_693,0.0
diag_2_694,0.0
diag_2_695,0.0
diag_2_696,3.12394716088824e-06
diag_2_698,0.0
diag_2_7,0.0
diag_2_70,9.91358515914558e-06
diag_2_701,0.0
diag_2_702,0.0
diag_2_703,0.0
diag_2_704,0.0
diag_2_705,0.0
diag_2_706,0.0
diag_2_707,0.0009673149639189634
diag_2_709,0.0
diag_2_710,0.00014915763841545225
diag_2_711,2.7406718077773575e-06
diag_2_712,0.0
diag_2_713,5.47593017083507e-06
diag_2_714,0.0
diag_2_715,0.0004231353652987852
diag_2_716,0.0
diag_2_717,0.0
diag_2_718,2.6850062271886295e-06
diag_2_719,0.0001908701796928169
diag_2_721,3.5117890436698224e-06
diag_2_722,0.0003400479450215638
diag_2_723,6.405848532671358e-05
diag_2_724,2.830040325280388e-05
diag_2_725,0.0
diag_2_726,0.0
diag_2_727,0.0
diag_2_728,2.9208724969223646e-05
diag_2_729,0.00043701946315974875
diag_2_730,1.048488993773753e-05
diag_2_731,0.0
diag_2_733,0.00020466682540722317
diag_2_734,0.0
diag_2_736,4.910162122003858e-06
diag_2_737,0.0
diag_2_738,6.860142100547453e-05
diag_2_741,0.0
diag_2_742,2.7271528885593517e-05
diag_2_745,1.1067876467906433e-05
diag_2_746,6.9775971631068506e-06
diag_2_747,0.0
diag_2_748,0.0
diag_2_75,0.0
diag_2_750,1.1564063731617399e-05
diag_2_751,0.0
diag_2_752,0.0
diag_2_753,4.580147542918657e-05
diag_2_754,0.0
diag_2_755,0.0
diag_2_756,0.0
diag_2_758,0.0
diag_2_759,0.0
diag_2_78,0.0
diag_2_780,0.00023783586194572165
diag_2_781,3.433340317571768e-05
diag_2_782,0.0
diag_2_783,0.0
diag_2_784,9.852287142188345e-05
diag_2_785,0.00028579015819275524
diag_2_786,0.00032964238075925816
diag_2_787,1.3925035269668879e-05
diag_2_788,0.00036034764725892057
diag_2_789,0.00010480497539299173
diag_2_79,8.184637074735435e-06
diag_2_790,4.827246403348572e-05
diag_2_791,1.878309732996928e-06
diag_2_792,0.0
diag_2_793,0.0
diag_2_794,3.2519156845485206e-06
diag_2_795,0.0
diag_2_796,0.0
diag_2_797,0.0
diag_2_799,1.1714631234281832e-05
diag_2_8,5.611352865284505e-06
diag_2_800,0.0
diag_2_801,0.0
diag_2_802,0.0
diag_2_805,1.924911420320874e-05
diag_2_806,0.0
diag_2_807,6.574657964376355e-16
diag_2_808,0.0
diag_2_810,0.0
diag_2_811,0.0
diag_2_812,1.5386468580035953e-05
diag_2_813,0.0
diag_2_814,0.0
diag_2_815,0.0
diag_2_816,0.0
diag_2_820,3.667080393255328e-10
diag_2_821,5.001649155565562e-06
diag_2_822,0.0
diag_2_823,8.50424015133729e-07
diag_2_824,0.0
diag_2_825,0.0
diag_2_826,0.0
diag_2_831,0.0
diag_2_832,0.0
diag_2_833,0.0
diag_2_836,0.0
diag_2_837,0.0
diag_2_840,0.0
diag_2_842,0.0
diag_2_843,0.0
diag_2_844,0.0
diag_2_845,0.0
diag_2_846,0.0
diag_2_847,0.0
diag_2_850,0.0
diag_2_851,3.0993242637906885e-06
diag_2_852,3.174465886732315e-06
diag_2_853,0.0
diag_2_860,2.7117178048778417e-06
diag_2_861,0.0
diag_2_862,0.0
diag_2_863,0.0
diag_2_864,0.0
diag_2_865,0.0
diag_2_866,0.0
diag_2_867,0.0
diag_2_868,0.0
diag_2_869,0.0
diag_2_870,0.0
diag_2_871,0.0
diag_2_872,0.0
diag_2_873,0.0
diag_2_879,0.0
diag_2_88,0.0
diag_2_880,0.0
diag_2_881,0.0
diag_2_882,0.0
diag_2_883,0.0
diag_2_884,0.0
diag_2_891,0.0
diag_2_892,0.0
diag_2_893,0.0
diag_2_894,0.0
diag_2_9,0.0
diag_2_905,9.675100841832228e-07
diag_2_906,0.0
diag_2_907,2.5267317534174765e-07
diag_2_908,0.0
diag_2_909,0.0
diag_2_910,0.0
diag_2_911,0.0
diag_2_912,0.0
diag_2_913,0.0
diag_2_915,0.0
diag_2_916,0.0
diag_2_917,0.0
diag_2_918,0.0
diag_2_919,0.0
diag_2_920,2.3730018571761975e-06
diag_2_921,0.0
diag_2_922,0.0
diag_2_923,0.0
diag_2_924,4.812261614844407e-05
diag_2_927,0.0
diag_2_933,8.675761200946703e-07
diag_2_934,0.0
diag_2_94,0.0
diag_2_942,0.0
diag_2_944,0.0
diag_2_945,0.0
diag_2_947,0.0
diag_2_948,0.0
diag_2_952,0.0
diag_2_953,5.931478337942875e-07
diag_2_955,0.0
diag_2_958,0.0
diag_2_959,0.0
diag_2_96,0.0
diag_2_962,0.0
diag_2_963,0.0
diag_2_965,0.0
diag_2_967,0.0
diag_2_968,0.0
diag_2_969,4.074678401314751e-06
diag_2_972,0.0
diag_2_974,0.0
diag_2_975,0.0
diag_2_977,0.0
diag_2_980,0.0
diag_2_987,0.0
diag_2_989,1.0771142240394486e-06
diag_2_99,0.0
diag_2_990,0.0
diag_2_991,0.0
diag_2_992,0.0
diag_2_994,0.0
diag_2_995,3.0482290637833015e-19
diag_2_996,8.777292206408216e-05
diag_2_997,0.00016503884359405407
diag_2_998,0.00010690892509694535
diag_2_999,1.0952264871392465e-05
diag_2_E812,0.0
diag_2_E813,0.0
diag_2_E814,0.0
diag_2_E816,0.0
diag_2_E817,0.0
diag_2_E818,0.0
diag_2_E819,0.0
diag_2_E821,0.0
diag_2_E826,0.0
diag_2_E829,0.0
diag_2_E849,0.00014697879570981678
diag_2_E850,0.0
diag_2_E853,0.0
diag_2_E854,0.0
diag_2_E858,0.0
diag_2_E868,0.0
diag_2_E870,0.0
diag_2_E878,0.00013906478441245846
diag_2_E879,0.0
diag_2_E880,4.746481046281766e-06
diag_2_E881,0.0
diag_2_E882,0.0
diag_2_E883,0.0
diag_2_E884,3.459293946304254e-06
diag_2_E885,4.17464948576674e-07
diag_2_E887,0.0
diag_2_E888,1.3584142356615685e-05
diag_2_E890,0.0
diag_2_E900,0.0
diag_2_E905,0.0
diag_2_E906,0.0
diag_2_E915,0.0
diag_2_E916,0.0
diag_2_E917,0.0
diag_2_E918,0.0
diag_2_E919,0.0
diag_2_E924,0.0
diag_2_E927,0.0
diag_2_E928,0.0
diag_2_E929,0.0
diag_2_E930,0.0
diag_2_E931,0.0
diag_2_E932,4.4518214943843e-05
diag_2_E933,0.0
diag_2_E934,0.0
diag_2_E935,0.0
diag_2_E936,0.0
diag_2_E937,0.0
diag_2_E938,0.0
diag_2_E939,0.0
diag_2_E941,0.0
diag_2_E942,3.2240137437999617e-07
diag_2_E944,1.7394350883545028e-07
diag_2_E945,0.0
diag_2_E947,0.0
diag_2_E950,0.0
diag_2_E965,0.0
diag_2_E968,0.0
diag_2_E980,0.0
diag_2_V02,0.0
diag_2_V03,0.0
diag_2_V08,0.0
diag_2_V09,1.0063475113283294e-05
diag_2_V10,0.00022669358839988476
diag_2_V11,0.0
diag_2_V12,0.00017337927258610956
diag_2_V13,0.0
diag_2_V14,0.0
diag_2_V15,1.1916489519290642e-07
diag_2_V16,0.0
diag_2_V17,0.0
diag_2_V18,0.0
diag_2_V23,0.0
diag_2_V25,0.0
diag_2_V42,6.13963220450209e-05
diag_2_V43,0.00019677582990304223
diag_2_V44,6.825567007496669e-06
diag_2_V45,0.00025703696967731185
diag_2_V46,0.0
diag_2_V49,0.0
diag_2_V50,0.0
diag_2_V53,0.0
diag_2_V54,1.0407793217899361e-20
diag_2_V55,0.0
diag_2_V57,2.3117383003259983e-05
diag_2_V58,3.4256663446454357e-06
diag_2_V60,0.0
diag_2_V61,8.460794926129137e-05
diag_2_V62,2.7152223381922657e-05
diag_2_V63,1.0006302121065583e-06
diag_2_V64,2.7461570527340825e-05
diag_2_V65,1.428522834697549e-17
diag_2_V66,0.0
diag_2_V69,0.0
diag_2_V70,0.0
diag_2_V72,0.0
diag_2_V85,8.662704492798856e-05
diag_2_V86,0.0
diag_3_110,0.0
diag_3_111,0.0
diag_3_112,3.8004047537003995e-06
diag_3_115,0.0
diag_3_117,0.0
diag_3_122,0.0
diag_3_123,0.0
diag_3_131,0.0
diag_3_132,0.0
diag_3_135,4.2179999298270255e-05
diag_3_136,0.0
diag_3_138,0.0
diag_3_139,0.0
diag_3_14,0.0
diag_3_141,0.0
diag_3_146,0.0
diag_3_148,0.0
diag_3_150,0.0
diag_3_151,2.258549223284873e-06
diag_3_152,0.0
diag_3_153,2.861962445677053e-10
diag_3_154,5.736579829375999e-06
diag_3_155,0.0
diag_3_156,0.00011795617199342541
diag_3_157,1.2834378011345576e-05
diag_3_158,0.0
diag_3_161,0.0
diag_3_162,2.6970627416553378e-05
diag_3_163,0.0
diag_3_164,0.0
diag_3_17,0.0
diag_3_170,5.191963375133923e-06
diag_3_171,0.0
diag_3_172,0.0
diag_3_173,0.0
diag_3_174,0.0
diag_3_175,0.0
diag_3_179,3.450901680528846e-06
diag_3_180,0.0
diag_3_182,0.0
diag_3_183,0.0
diag_3_185,3.7749563377357567e-06
diag_3_186,0.0
diag_3_188,8.59686797687232e-06
diag_3_189,5.260346765338503e-06
diag_3_191,0.0
diag_3_192,0.0
diag_3_193,0.0
diag_3_195,0.0
diag_3_196,4.398500442551722e-06
diag_3_197,1.804201121622617e-05
diag_3_198,7.179885585045124e-05
diag_3_199,2.828339503557733e-05
diag_3_200,0.0
diag_3_201,3.97701578204714e-06
diag_3_202,0.0
diag_3_203,2.4685812925360408e-05
diag_3_204,2.3516223360725206e-05
diag_3_205,0.0
diag_3_208,0.0
diag_3_211,4.490152628417107e-05
diag_3_214,0.0
diag_3_215,0.0
diag_3_216,0.0
diag_3_217,0.0
diag_3_218,2.3729675776238444e-05
diag_3_220,4.244242758154614e-06
diag_3_223,0.0
diag_3_225,0.0
diag_3_226,0.0
diag_3_227,0.0
diag_3_228,0.0
diag_3_230,0.0
diag_3_233,0.0
diag_3_235,0.0
diag_3_236,0.0
diag_3_238,3.355543318205506e-10
diag_3_239,0.0
diag_3_240,0.0
diag_3_241,0.0
diag_3_242,5.810435006966693e-06
diag_3_243,0.0
diag_3_244,0.0004056686146044947
diag_3_245,0.0
diag_3_246,0.0
diag_3_250,0.034480292635441855
diag_3_250.01,0.00015384145812051553
diag_3_250.02,0.0001088044907318854
diag_3_250.03,1.0774799165575218e-05
diag_3_250.1,0.0
diag_3_250.11,0.0
diag_3_250.12,1.443499893847151e-05
diag_3_250.13,2.5656634516486848e-05
diag_3_250.2,3.760685968626852e-07
diag_3_250.21,0.0
diag_3_250.22,2.7157437049690076e-06
diag_3_250.23,0.0
diag_3_250.3,0.0
diag_3_250.31,0.0
diag_3_250.4,8.86549462372325e-05
diag_3_250.41,0.00025885141592424133
diag_3_250.42,1.259673471172133e-05
diag_3_250.43,1.8298578963905877e-05
diag_3_250.5,2.0272153173510207e-05
diag_3_250.51,9.300834914483716e-06
diag_3_250.52,2.2262728592017337e-05
diag_3_250.53,5.0195576295677794e-06
diag_3_250.6,0.0018394560272346463
diag_3_250.7,6.262201350560108e-05
diag_3_250.8,0.0001162845830609562
diag_3_250.81,5.982192836426284e-06
diag_3_250.82,9.642167236533513e-07
diag_3_250.83,2.4339568130113543e-06
diag_3_250.9,0.0
diag_3_250.91,0.0
diag_3_250.92,2.2519788291191423e-05
diag_3_250.93,7.340879389513562e-07
diag_3_251,0.0
diag_3_252,2.419561842385883e-07
diag_3_253,4.419168314240047e-07
diag_3_255,0.0
diag_3_256,6.19849021590159e-08
diag_3_258,0.0
diag_3_259,0.0
diag_3_260,0.0
diag_3_261,0.0
diag_3_262,0.0
diag_3_263,9.349896159627547e-05
diag_3_265,0.0
diag_3_266,0.0
diag_3_268,0.0
diag_3_27,0.0
diag_3_270,0.0
diag_3_271,0.0
diag_3_272,0.014283514070464593
diag_3_273,1.060857941521662e-06
diag_3_274,2.5309140069242464e-05
diag_3_275,1.448907387060854e-05
diag_3_276,0.000443494291237182
diag_3_277,2.8629917759547927e-05
diag_3_278,0.0007072399804993816
diag_3_279,0.0
diag_3_280,4.229964461550214e-05
diag_3_281,0.0
diag_3_282,1.8042998976804064e-05
diag_3_283,0.0
diag_3_284,8.941323350141e-06
diag_3_285,0.00019321394514751924
diag_3_286,6.1500481897521e-06
diag_3_287,0.00016215350091682853
diag_3_288,6.665004007316197e-08
diag_3_289,1.6977385800020156e-06
diag_3_290,1.9329265783679225e-06
diag_3_291,0.0
diag_3_292,5.123717810542354e-05
diag_3_293,0.00019106016542253746
diag_3_294,0.00010898353759056317
diag_3_295,4.855488178793799e-05
diag_3_296,1.4007514229963143e-17
diag_3_297,0.0
diag_3_298,0.00010052655631347458
diag_3_299,0.0
diag_3_3,0.0
diag_3_300,1.475840030991423e-05
diag_3_301,0.0
diag_3_303,7.947330099639198e-05
diag_3_304,4.963788480706292e-05
diag_3_305,0.00021380911784906604
diag_3_306,0.0
diag_3_307,0.0
diag_3_308,0.0
diag_3_309,2.8073513988139145e-16
diag_3_310,0.0
diag_3_311,0.00020378825827701893
diag_3_312,2.0519159489204004e-05
diag_3_313,0.0
diag_3_314,0.0
diag_3_315,0.0
diag_3_317,3.301538290761899e-06
diag_3_318,0.00018899868573292493
diag_3_319,5.8045077387557795e-06
diag_3_323,0.0
diag_3_327,6.596832015768224e-05
diag_3_331,0.00018394455756919393
diag_3_332,1.1439961479997363e-05
diag_3_333,0.0
diag_3_334,0.0
diag_3_335,0.0
diag_3_336,0.0
diag_3_337,4.864410492269709e-05
diag_3_338,2.1265824004118153e-05
diag_3_34,1.944192125830313e-06
diag_3_340,1.0285625942897914e-05
diag_3_341,0.0
diag_3_342,0.0005077458852477755
diag_3_343,0.0
diag_3_344,5.073468200100268e-06
diag_3_345,0.0
diag_3_346,3.5355271078556244e-06
diag_3_347,2.496266146747999e-05
diag_3_348,2.33832822263031e-05
diag_3_349,0.0
diag_3_35,0.0
diag_3_350,0.0
diag_3_351,1.4664100596718037e-06
diag_3_353,0.0
diag_3_354,0.0
diag_3_355,0.0
diag_3_356,1.0628737137843667e-05
diag_3_357,0.00010996268795486097
diag_3_358,0.0
diag_3_359,0.0
diag_3_360,0.0
diag_3_361,0.0
diag_3_362,9.446077289197953e-07
diag_3_365,1.1555381413638893e-06
diag_3_365.44,0.0
diag_3_366,0.0
diag_3_368,7.510114905152073e-06
diag_3_369,0.0
diag_3_370,0.0
diag_3_372,0.0
diag_3_373,0.0
diag_3_374,0.0
diag_3_376,0.0
diag_3_377,0.0
diag_3_378,7.3222072513126374e-06
diag_3_379,0.0
diag_3_38,1.9829078193471423e-06
diag_3_380,0.0
diag_3_381,0.0
diag_3_382,0.0
diag_3_383,0.0
diag_3_384,0.0
diag_3_385,0.0
diag_3_386,0.0
diag_3_387,0.0
diag_3_388,4.5879255809875085e-17
diag_3_389,0.0
diag_3_391,0.0
diag_3_394,0.0
diag_3_395,0.0
diag_3_396,0.00017137887037789275
diag_3_397,0.0005384493237125844
diag_3_398,0.0
diag_3_401,0.020249343117283578
diag_3_402,0.0001343151577455161
diag_3_403,0.00263259425554148
diag_3_404,3.5228325598759186e-05
diag_3_405,1.0208713177512678e-07
diag_3_41,0.00017083747822733983
diag_3_410,2.9747028249709892e-05
diag_3_411,0.00016733131133152485
diag_3_412,0.00032110918039494966
diag_3_413,0.0001950009369436573
diag_3_414,0.004964152804034498
diag_3_415,0.0
diag_3_416,1.2345383507080425e-05
diag_3_417,0.0
diag_3_42,3.904603079326064e-05
diag_3_420,1.4981559991626484e-07
diag_3_421,0.0
diag_3_423,3.888640409608855e-06
diag_3_424,0.00012380887686108045
diag_3_425,7.321709132421055e-05
diag_3_426,0.0004163002903342379
diag_3_427,0.0004208891485030308
diag_3_428,0.0004436036680382911
diag_3_429,1.0928147974395813e-05
diag_3_430,0.0
diag_3_431,2.8544223147653315e-06
diag_3_432,0.0
diag_3_433,1.1857672730903355e-05
diag_3_434,6.368638054672923e-06
diag_3_435,3.6716690335635244e-06
diag_3_436,0.0
diag_3_437,1.5126611338517903e-05
diag_3_438,6.3837185948714214e-06
diag_3_440,1.0244762081509091e-05
diag_3_441,8.676587224934856e-05
diag_3_442,0.0
diag_3_443,6.832265529042254e-05
diag_3_444,8.587480376859067e-07
diag_3_445,0.0
diag_3_446,3.69882288538739e-06
diag_3_447,1.6018701132497565e-05
diag_3_448,0.0
diag_3_451,4.937093934798346e-07
diag_3_452,0.0
diag_3_453,0.00015114074006401874
diag_3_454,0.0
diag_3_455,0.0001822444235827532
diag_3_456,1.017069027516701e-05
diag_3_457,9.105171121654471e-06
diag_3_458,0.0002167150377649011
diag_3_459,3.416790843375126e-05
diag_3_460,0.0
diag_3_461,0.0
diag_3_462,0.0
diag_3_463,0.0
diag_3_464,0.0
diag_3_465,0.0
diag_3_466,2.9046987803233466e-05
diag_3_47,6.5138310599893145e-06
diag_3_470,0.0
diag_3_472,0.0
diag_3_473,6.0562567953841e-05
diag_3_475,0.0
diag_3_477,0.0
diag_3_478,4.338937284365722e-05
diag_3_480,0.0
diag_3_481,8.36279310657028e-06
diag_3_482,3.927843839348788e-06
diag_3_483,0.0
diag_3_484,0.0
diag_3_485,0.0
diag_3_486,4.286784483856599e-05
diag_3_487,0.0
diag_3_49,0.0
diag_3_490,4.9068344177739645e-05
diag_3_491,8.732236925735106e-05
diag_3_492,9.461085362755493e-05
diag_3_493,0.00012088723245373672
diag_3_494,3.373056214606467e-05
diag_3_495,0.0
diag_3_496,0.0019146714914546007
diag_3_5,0.0
diag_3_500,0.0
diag_3_501,0.0
diag_3_506,0.0
diag_3_507,0.0
diag_3_508,0.0
diag_3_510,0.0
diag_3_511,7.859585363184879e-05
diag_3_512,0.0
diag_3_514,0.0
diag_3_515,7.188557024207999e-06
diag_3_516,0.0
diag_3_517,1.6179165164010963e-06
diag_3_518,0.0001984029684194192
diag_3_519,9.818776681026338e-08
diag_3_521,0.0
diag_3_522,0.0
diag_3_523,0.0
diag_3_524,0.0
diag_3_525,0.0
diag_3_527,0.0
diag_3_528,0.0
diag_3_529,0.0
diag_3_53,3.965914782073791e-07
diag_3_530,0.00040294514795880925
diag_3_531,1.0335944096546602e-05
diag_3_532,0.0
diag_3_533,1.4354217705782294e-05
diag_3_534,0.0
diag_3_535,4.204729143789352e-05
diag_3_536,0.0007769424729892114
diag_3_537,1.5269647855615318e-06
diag_3_538,0.0
diag_3_54,1.778614258149797e-05
diag_3_540,0.0
diag_3_542,0.0
diag_3_543,0.0
diag_3_550,0.0
diag_3_552,2.1918231683124986e-07
diag_3_553,0.0017609588841882282
diag_3_555,0.0
diag_3_556,4.672309587394499e-06
diag_3_557,0.0
diag_3_558,7.581225749828121e-06
diag_3_560,1.408903065765115e-05
diag_3_562,0.0012077840828458582
diag_3_564,1.2136594422781505e-06
diag_3_565,0.0
diag_3_566,0.0
diag_3_567,3.505048790869434e-07
diag_3_568,8.71816088928682e-05
diag_3_569,6.110575625865023e-06
diag_3_57,0.0
diag_3_570,0.0
diag_3_571,4.889496680905081e-05
diag_3_572,8.045053928072142e-06
diag_3_573,1.2971378530300234e-05
diag_3_574,2.494978781659416e-05
diag_3_575,3.666393120013814e-06
diag_3_576,0.0
diag_3_577,9.755650719943305e-05
diag_3_578,1.3465262706489198e-05
diag_3_579,0.0
diag_3_580,1.8363917853422268e-06
diag_3_581,0.00023138818683681142
diag_3_582,2.720262164986527e-06
diag_3_583,6.686291388257837e-07
diag_3_584,0.0008713302378161699
diag_3_585,0.007647684326077022
diag_3_586,3.6027483870230784e-06
diag_3_588,0.0
diag_3_590,0.0
diag_3_591,4.980547058870191e-05
diag_3_592,3.97675302351975e-06
diag_3_593,2.2487965613036338e-05
diag_3_594,1.0116869530086266e-06
diag_3_595,3.397661818053624e-06
diag_3_596,8.829935197545507e-06
diag_3_597,0.0
diag_3_598,1.1625262313189578e-05
diag_3_599,0.0018811555304326737
diag_3_600,3.449307333220452e-05
diag_3_601,5.296332079172513e-06
diag_3_602,0.0
diag_3_603,0.0
diag_3_604,7.174960557961996e-07
diag_3_605,1.5409132085651016e-07
diag_3_607,0.0
diag_3_608,0.0
diag_3_610,3.054781515878238e-06
diag_3_611,0.0
diag_3_614,9.37566914223792e-05
diag_3_616,4.528182742788838e-06
diag_3_617,0.0
diag_3_618,8.96798732892957e-06
diag_3_619,0.0
diag_3_620,2.712025477662594e-06
diag_3_621,0.0
diag_3_622,0.0
diag_3_623,0.0
diag_3_624,0.0
diag_3_625,0.00019711168447189423
diag_3_626,4.401544108633569e-15
diag_3_627,0.0
diag_3_641,0.0
diag_3_642,0.000110520415676607
diag_3_643,0.0
diag_3_644,3.5907275745721132e-06
diag_3_646,1.029303881108761e-06
diag_3_647,0.0
diag_3_648,1.606674401571284e-05
diag_3_649,0.0
diag_3_652,0.0
diag_3_653,7.817931048268521e-07
diag_3_654,0.0
diag_3_655,0.0
diag_3_656,0.0
diag_3_657,0.0
diag_3_658,4.1713071375503037e-16
diag_3_659,2.7596631458030804e-05
diag_3_66,0.0
diag_3_660,0.0
diag_3_661,1.38253917609902e-15
diag_3_663,2.533604131737904e-06
diag_3_664,0.0
diag_3_665,0.0
diag_3_669,0.0
diag_3_670,0.0
diag_3_671,0.0
diag_3_674,0.0
diag_3_680,0.0
diag_3_681,5.789072210105242e-05
diag_3_682,5.909693710975089e-05
diag_3_684,0.0
diag_3_685,0.0
diag_3_686,0.0
diag_3_690,0.0
diag_3_692,0.0
diag_3_693,0.0
