,actual_label,predicted_label,cleanlab_confidence
80867,0,1,0.8741212149838709
19229,0,1,0.8740816631022134
15280,0,1,0.8740657296512216
91314,0,1,0.874062090251797
70421,0,1,0.8740332476624166
91849,0,1,0.8740214789662297
71082,0,1,0.8740062758824624
70432,0,1,0.8740033173247913
88684,0,1,0.8739894194032627
12118,0,1,0.8739663846293069
58171,0,1,0.873933542836278
76444,0,1,0.8739294849101908
35967,0,1,0.873830398688847
59974,0,1,0.8738211402368644
26790,0,1,0.8737909135845318
78572,0,1,0.8737668736385912
14870,0,1,0.8736877106469555
75501,0,1,0.8736779858782167
31328,0,1,0.8736460976362505
13826,0,1,0.8736224889788522
40508,0,1,0.8736221970727456
62953,0,1,0.8736176349030582
74292,0,1,0.8736133054030977
40078,0,1,0.8735754402730775
95778,0,1,0.8735649335042512
91911,0,1,0.8735579982184398
40928,0,1,0.8735354909814136
69754,0,1,0.8735151989139441
53944,0,1,0.873507905303152
69676,0,1,0.8734547638351748
94146,0,1,0.8734268303799274
64169,0,1,0.873425980059477
42073,0,1,0.873349932267705
28132,0,1,0.8733337219900205
94880,0,1,0.8733084539645419
44035,0,1,0.8732880366830849
19059,0,1,0.8732751554287523
4209,0,1,0.873268229203924
62999,0,1,0.8732569200532424
48719,0,1,0.8732252005772565
50805,0,1,0.873216247765492
77360,0,1,0.8731965823950266
74155,0,1,0.8731626187286722
9537,0,1,0.8731536963834371
42954,0,1,0.873135223976734
15335,0,1,0.8731339503039155
94520,0,1,0.8731187332905289
72365,0,1,0.873118249587733
9478,0,1,0.8731151451854504
70542,0,1,0.8731099827964763
77837,0,1,0.8731097223318944
37379,0,1,0.8731084749969361
96429,0,1,0.8730942178517768
86926,0,1,0.8730792910333252
79590,0,1,0.8730748977078339
8887,0,1,0.8730649061616004
75806,0,1,0.8730562845790553
67446,0,1,0.8730246374576253
92013,0,1,0.8730224025683468
36261,0,1,0.8730181113773035
75537,0,1,0.8730170896644417
83233,0,1,0.8730026840561478
16526,0,1,0.8729962449170879
82646,0,1,0.8729512159878875
56493,0,1,0.872939841618427
42724,0,1,0.872930704633898
99214,0,1,0.8728132997993882
66943,0,1,0.8727977255354401
66725,0,1,0.8727361322328819
12030,0,1,0.8727241188552844
8975,0,1,0.8727218585403276
85725,0,1,0.8727106981713127
79118,0,1,0.8726935655153705
88533,0,1,0.8726648287075557
20789,0,1,0.8726609147726304
79296,0,1,0.8726408358790849
62862,0,1,0.8726296865656009
42629,0,1,0.8726192669145151
20826,0,1,0.8725970639096239
41138,0,1,0.8725808947492146
97074,0,1,0.8725784481368634
48584,0,1,0.8725741398937977
78859,0,1,0.8725441544534108
30150,0,1,0.872542142209102
46275,0,1,0.872539986549174
56647,0,1,0.872518991601084
29490,0,1,0.8725075288497477
74327,0,1,0.8724952147304939
24171,0,1,0.872439902401544
38656,0,1,0.8724350400396658
60147,0,1,0.8724124184532519
87625,0,1,0.8723400115530054
75656,0,1,0.8723289923760924
6299,0,1,0.8723048796970461
28518,0,1,0.872292597098608
16145,0,1,0.872259439896312
32176,0,1,0.8722391591515659
69875,0,1,0.8722321601377605
34634,0,1,0.8722164713938808
75368,0,1,0.8721720104790731
68844,0,1,0.8721585822312632
89082,0,1,0.8721584189775403
39381,0,1,0.8721514428364624
72886,0,1,0.8721423181706561
13623,0,1,0.8721378739471504
74709,0,1,0.8721174594084192
72911,0,1,0.8721000848683418
67668,0,1,0.8720283030934007
73981,0,1,0.8720127794646583
73394,0,1,0.8719801875696982
72062,0,1,0.8719725915501662
44627,0,1,0.8719622054757384
36317,0,1,0.8719568198352318
81629,0,1,0.8719439351657619
6730,0,1,0.8719108171328943
17686,0,1,0.8718951064885602
73619,0,1,0.871868257051506
48523,0,1,0.8718560493393231
20230,0,1,0.8717965252516875
10502,0,1,0.8717863897833492
7440,0,1,0.8717730483248413
82329,0,1,0.8717468108967202
55961,0,1,0.8717407893963266
62012,0,1,0.8717062651118864
96300,0,1,0.8716812006742555
83910,0,1,0.8716808167848663
99589,0,1,0.8716690161213285
86702,0,1,0.8716633553381619
37403,0,1,0.8716630119614303
95048,0,1,0.8716600128881766
55957,0,1,0.87160400250179
35780,0,1,0.8715688154122176
63079,0,1,0.8715345656717437
91196,0,1,0.8715282242217132
47912,0,1,0.8715262737137338
18961,0,1,0.8715107897677988
55842,0,1,0.8714913931515694
28911,0,1,0.8714812631806838
8629,0,1,0.8714377529984378
71221,0,1,0.8714367621559341
10515,0,1,0.8714294968905396
70108,0,1,0.8714167819612348
19318,0,1,0.8714014443678506
43500,0,1,0.8713142888478793
3041,0,1,0.8712933939905336
22830,0,1,0.8712865679231773
16517,0,1,0.8712830337975981
36265,0,1,0.8712615097569718
12332,0,1,0.8712224108040934
89675,0,1,0.8712120351226919
96562,0,1,0.8711708228234991
90220,0,1,0.8711596487497664
54453,0,1,0.8711332719169107
59583,0,1,0.871102785439995
82906,0,1,0.8710871267657793
5672,0,1,0.8710826279170969
52765,0,1,0.8710728372762289
93596,0,1,0.8710585168041921
47442,0,1,0.8710584690476391
52979,0,1,0.871037460493941
17311,0,1,0.8710115062555568
35654,0,1,0.8709992269316955
66326,0,1,0.8709770989817404
70181,0,1,0.870969576222975
92805,0,1,0.8709582436213672
18291,0,1,0.8709558337275459
98874,0,1,0.8709378813384834
33542,0,1,0.870935747731275
51524,0,1,0.870903197874272
62016,0,1,0.8708914324693251
87727,0,1,0.8708804204514141
81684,0,1,0.870855932974136
48270,0,1,0.8708554480046399
48766,0,1,0.8708381637754963
53163,0,1,0.8708179455195054
83320,0,1,0.8707891261380364
68218,0,1,0.8707853072415213
78990,0,1,0.8707603261908623
38080,0,1,0.8707479222717879
70625,0,1,0.8707108019428837
94166,0,1,0.8706965559099595
23307,0,1,0.8706809058300042
88810,0,1,0.8706667504464904
21160,0,1,0.8706599327089619
72805,0,1,0.8706295955158342
42397,0,1,0.8706196640986578
8163,0,1,0.8706045528735548
26915,0,1,0.8705764922331344
56367,0,1,0.8705443754130485
5395,0,1,0.8705035500244905
76305,0,1,0.8704703753813383
72429,0,1,0.8704390961482629
68649,0,1,0.8703793095052283
85747,0,1,0.8703756508163757
54834,0,1,0.8703476865911561
78988,0,1,0.8703388365894102
80786,0,1,0.8703282330388632
58720,0,1,0.870306943901459
52696,0,1,0.8703063668079605
94498,0,1,0.8702856682617316
30961,0,1,0.8702702908515773
29453,0,1,0.8702692197671144
81215,0,1,0.870252062343209
78427,0,1,0.8702513531930423
25697,0,1,0.8702229094459666
97474,0,1,0.8702044064897464
87187,0,1,0.8701993315506388
12975,0,1,0.8701972283072922
72995,0,1,0.8701891114411011
70588,0,1,0.8701764302627305
67806,0,1,0.8701651010135517
19846,0,1,0.8701378193379682
97766,0,1,0.870136783918207
40743,0,1,0.8701338038593317
70943,0,1,0.8701334407999676
54351,0,1,0.8701301913007101
46793,0,1,0.8700592171947328
6113,0,1,0.8700547205021433
66029,0,1,0.8700515260974951
88787,0,1,0.8700427441065876
88746,0,1,0.8700315343583205
62502,0,1,0.8700297193426506
76773,0,1,0.8699878987539487
92526,0,1,0.8699847891490897
60688,0,1,0.8699716105159753
47295,0,1,0.8699551485524591
27761,0,1,0.8699369510032342
18636,0,1,0.8699285128674031
97887,0,1,0.8699104427221106
85826,0,1,0.8698811837167475
92038,0,1,0.8698717851769525
38862,0,1,0.8698711382298728
60211,0,1,0.8698506095379193
99456,0,1,0.8698414280327533
67297,0,1,0.8698230298116109
99816,0,1,0.8698155342568421
69271,0,1,0.8698082347916868
22807,0,1,0.8698027870492284
84540,0,1,0.8697469243565868
48966,0,1,0.8697141087653578
55011,0,1,0.8697042289678986
62938,0,1,0.869701426396329
894,0,1,0.8696890639879955
40667,0,1,0.8696689791353859
42000,0,1,0.8696278840293878
21028,0,1,0.8696128551216319
71022,0,1,0.8696105062086104
9315,0,1,0.8696094670130115
82815,0,1,0.8695969575876112
24489,0,1,0.8695848775204881
22626,0,1,0.8695798147034484
87581,0,1,0.8695652693321229
24974,0,1,0.8695520672628271
34960,0,1,0.8695406850755572
92759,0,1,0.8695333160444149
13756,0,1,0.8695286236444209
62413,0,1,0.8695263096267785
89582,0,1,0.8695236476075218
69793,0,1,0.8695148896033946
69661,0,1,0.8695104283873092
97675,0,1,0.8695098845271951
83687,0,1,0.8694208908956114
5824,0,1,0.8694165156644929
41339,0,1,0.8694157803906127
14819,0,1,0.8694091127176868
61894,0,1,0.8693999830949543
41970,0,1,0.8693983166240697
76566,0,1,0.8693696340633598
75493,0,1,0.8693542053176954
67235,0,1,0.8693420309887206
19325,0,1,0.86930741331666
91601,0,1,0.8692997190168704
50923,0,1,0.8692959969737803
72667,0,1,0.8692890832819842
74346,0,1,0.8692822888946401
60573,0,1,0.8692746334079221
82183,0,1,0.8692490298736972
70992,0,1,0.8692465259802395
68118,0,1,0.8692228532239257
71295,0,1,0.8691683946138603
14181,0,1,0.8691305046134967
86145,0,1,0.869121689061805
36504,0,1,0.8691181977956949
21326,0,1,0.8690121691710334
22814,0,1,0.869011774920603
13486,0,1,0.869007144070729
66853,0,1,0.8689369231306285
3889,0,1,0.8689316932315632
42463,0,1,0.8689239761435789
63946,0,1,0.8689100285013839
87,0,1,0.8688758863177541
22016,0,1,0.8688688940687349
23439,0,1,0.8688583367031949
13402,0,1,0.8688435397886303
55901,0,1,0.8688297414091583
98600,0,1,0.8688246401427305
45332,0,1,0.8687920060527816
25278,0,1,0.8687656912049242
78519,0,1,0.8687650267253981
80801,0,1,0.8687197342870722
57407,0,1,0.8687000701791956
94246,0,1,0.8686909131287396
48985,0,1,0.8686275960707525
79798,0,1,0.8686155827428225
40172,0,1,0.8686042956701807
46527,0,1,0.8685790134167176
94947,0,1,0.8685674886419744
24120,0,1,0.8685462652603652
93849,0,1,0.8685458887190051
17395,0,1,0.8684939362795684
98550,0,1,0.8684916931930453
47118,0,1,0.8684858148818466
73659,0,1,0.8684277075914175
63842,0,1,0.8684185972275091
12338,0,1,0.8683801149020973
56611,0,1,0.8683760236994178
88629,0,1,0.8683373522015365
54916,0,1,0.8683182377681049
13250,0,1,0.8683040885543832
69825,0,1,0.8682770641756306
84099,0,1,0.8682671552621948
59620,0,1,0.8682596417014156
15160,0,1,0.8682595610105835
46033,0,1,0.8682420913544578
53879,0,1,0.8682298809732454
67565,0,1,0.8682267228533846
86993,0,1,0.868207022687546
68427,0,1,0.8681804039049845
19996,0,1,0.8681727550977931
96460,0,1,0.8681703051012145
89096,0,1,0.8681383250011819
76800,0,1,0.8681345876010585
21122,0,1,0.868132437757243
66394,0,1,0.8681162202146302
87476,0,1,0.868115490804875
8669,0,1,0.8680140268224865
26175,0,1,0.8679660125509353
93413,0,1,0.8679528653452637
40191,0,1,0.8679280632299462
60641,0,1,0.8678888879918496
82983,0,1,0.8678778039588955
17599,0,1,0.8678683861647356
63049,0,1,0.8678584915392885
83574,0,1,0.8678076233465137
57196,0,1,0.8677986241994402
57334,0,1,0.8677867500706974
67622,0,1,0.8677692302529431
30795,0,1,0.8677500856796843
70103,0,1,0.8677197085177248
54736,0,1,0.8677044035640972
37464,0,1,0.8677002867902626
42892,0,1,0.8676993431956618
32094,0,1,0.8676978837809007
98514,0,1,0.867656829306895
76092,0,1,0.8676352823403568
97774,0,1,0.867632727702492
29450,0,1,0.8676071257137137
74016,0,1,0.867602169474339
46834,0,1,0.8675917182474077
38000,0,1,0.8675830586164962
57135,0,1,0.867574961820743
56934,0,1,0.8675422029831101
75329,0,1,0.8675047831620175
19380,0,1,0.8674667393009863
89313,0,1,0.8674407325582139
80599,0,1,0.8674076968184505
21780,0,1,0.8674016104456337
91298,0,1,0.8673539536667332
2352,0,1,0.867318107412664
4268,0,1,0.8673178832056492
20865,0,1,0.8673053727188047
22180,0,1,0.8672999423924809
83196,0,1,0.8672787559348724
88978,0,1,0.8672769234824789
5119,0,1,0.8672417904541296
79135,0,1,0.8672327994279602
82261,0,1,0.8672320450364595
79542,0,1,0.8672158640198327
64133,0,1,0.8672095536287194
47656,0,1,0.8672041431257176
18301,0,1,0.8671773176695359
3477,0,1,0.8671630734355995
55131,0,1,0.8671558105388908
79719,0,1,0.8670950697878338
13956,0,1,0.8670946025219011
81189,0,1,0.8670729752489277
64692,0,1,0.86705630377511
17962,0,1,0.8670525338422935
97263,0,1,0.867047169230037
56224,0,1,0.8670357411543748
45732,0,1,0.8670319069735172
61528,0,1,0.8670039259905056
66477,0,1,0.8670005999072284
88155,0,1,0.8669875874094012
90464,0,1,0.8669838321866571
5819,0,1,0.8669775565081168
76115,0,1,0.8669638138557052
79325,0,1,0.8669629882239488
8524,0,1,0.8669414993772928
87305,0,1,0.8669243187675723
65576,0,1,0.866915400611767
43449,0,1,0.866903752530013
2752,0,1,0.8669024272505839
1012,0,1,0.8668858588252628
62962,0,1,0.8668652765376926
5438,0,1,0.8668568591840555
12129,0,1,0.8668417688580444
54140,0,1,0.8668283644920848
43179,0,1,0.8668164322387498
36840,0,1,0.866765800804736
94985,0,1,0.8667540855162543
86102,0,1,0.8666921470729213
71558,0,1,0.8666904504282985
86360,0,1,0.8666762198516348
70209,0,1,0.8666637952620704
1622,0,1,0.866653943343676
85788,0,1,0.866636044051808
70769,0,1,0.8665944808161672
66461,0,1,0.8665735126023084
61935,0,1,0.8665644676175688
83913,0,1,0.8665423764346776
66049,0,1,0.8665370300263612
90898,0,1,0.8665299208893196
32261,0,1,0.8665099119845278
72199,0,1,0.8665043494387903
90750,0,1,0.8664639146532619
69888,0,1,0.8664584181702739
70863,0,1,0.8664352694150937
94460,0,1,0.8664008799503351
58754,0,1,0.8663306157121071
9721,0,1,0.8663173425547711
96208,0,1,0.8663085659577071
95700,0,1,0.8662972717470645
73975,0,1,0.8662940723873709
69732,0,1,0.8662845025392549
45895,0,1,0.8662781527494413
72872,0,1,0.8662499783233573
72006,0,1,0.8662308855845073
93517,0,1,0.8662193206448862
78457,0,1,0.8661682538022252
48304,0,1,0.8661475054156657
58593,0,1,0.8661165344873915
63573,0,1,0.8661125109554217
40771,0,1,0.8661121528261921
39824,0,1,0.8660787274526861
47638,0,1,0.8660682730757218
49865,0,1,0.8660482571112945
59730,0,1,0.8660245036132761
25129,0,1,0.865997565304103
91079,0,1,0.865966263333192
52897,0,1,0.8659513547385704
5905,0,1,0.8659428375397805
49703,0,1,0.8659258019283778
3593,0,1,0.8659149751295456
20244,0,1,0.8659068981609284
33694,0,1,0.8658877963450741
43190,0,1,0.8658859341063528
90105,0,1,0.8658741061112195
10529,0,1,0.8658520478781226
61814,0,1,0.8658470260913319
85648,0,1,0.8658359046264097
58662,0,1,0.865816145937608
92406,0,1,0.8657932054968869
64405,0,1,0.8657794889977314
52930,0,1,0.8657666963499752
78993,0,1,0.8657503651413322
51244,0,1,0.8657191495339361
97723,0,1,0.8656959368060744
73674,0,1,0.8656798049385108
49546,0,1,0.8656709169301348
38257,0,1,0.8656424080384348
57296,0,1,0.8656382019166975
33166,0,1,0.8656277159830665
70174,0,1,0.8656118065429241
44587,0,1,0.8656047411241048
68741,0,1,0.8656022848875586
73673,0,1,0.8655762762598681
53133,0,1,0.8655040838897808
19267,0,1,0.8654919207845078
40780,0,1,0.8654452513770718
19310,0,1,0.865439542422286
39903,0,1,0.8654064592751317
86077,0,1,0.8653679533000047
81218,0,1,0.865354165866018
54331,0,1,0.8653233289936146
75698,0,1,0.8653157365669424
58765,0,1,0.8652895312016261
48364,0,1,0.8652842287721099
64425,0,1,0.8652835317108175
48368,0,1,0.8652753753299435
11051,0,1,0.8652725579284045
52848,0,1,0.8652721981012752
37854,0,1,0.8652512823309247
78745,0,1,0.8652367956696781
36655,0,1,0.8652108311280755
83819,0,1,0.8652071299330314
85021,0,1,0.8651923362992135
69975,0,1,0.8651918571042313
86192,0,1,0.86519058504804
27392,0,1,0.8651840860151445
92482,0,1,0.8651358462167645
71818,0,1,0.8650870514091735
64532,0,1,0.8650739273878691
94695,0,1,0.8650610941683032
26561,0,1,0.8650567878550754
13597,0,1,0.8650065370974584
48619,0,1,0.8649737941714928
59047,0,1,0.8649694169534717
86858,0,1,0.8649581428403051
96356,0,1,0.8649393994405469
42574,0,1,0.8649211506179608
56304,0,1,0.8649073830637188
26709,0,1,0.8649062261702137
97023,0,1,0.8648674057853855
66938,0,1,0.8648615890483192
92140,0,1,0.864857391657614
1255,0,1,0.8648320270591185
29790,0,1,0.8648125460170114
51877,0,1,0.8647955285608208
44302,0,1,0.8647583485501289
79153,0,1,0.8647461972521193
74609,0,1,0.8647397567002102
47256,0,1,0.8647371801987055
3609,0,1,0.8646896798596094
82059,0,1,0.8646799884951223
31965,0,1,0.8646718188410205
34090,0,1,0.8646535506599617
15621,0,1,0.8646532172275534
66528,0,1,0.86464395201778
95764,0,1,0.8646326968585925
52082,0,1,0.8646197158973301
48302,0,1,0.8645900667558822
76124,0,1,0.8645893386265447
92938,0,1,0.8645742393190077
21391,0,1,0.8645626741527497
97445,0,1,0.8645626251521622
10456,0,1,0.864558993210199
41250,0,1,0.8645505789502566
25898,0,1,0.8645493574089269
60811,0,1,0.8645472360737355
92189,0,1,0.8644844454499686
61900,0,1,0.864458645268744
74665,0,1,0.8644545580811474
24708,0,1,0.8644400747465028
16895,0,1,0.8644314895867099
62966,0,1,0.8644251927335782
1093,0,1,0.8644229823959769
42746,0,1,0.8643989875752816
74961,0,1,0.8643666573594616
39805,0,1,0.8643607106059522
30062,0,1,0.8643315130516085
79818,0,1,0.864311898750364
85434,0,1,0.8643100303336037
69746,0,1,0.8642850032823258
88669,0,1,0.8642539494522694
61874,0,1,0.8642174688056998
72107,0,1,0.8642146372331719
25449,0,1,0.8641966790767323
94424,0,1,0.8641930724684621
13046,0,1,0.8641822324153512
49636,0,1,0.8641385178668688
3937,0,1,0.8641148270767769
62637,0,1,0.8641075648999732
74132,0,1,0.864084093090149
78394,0,1,0.8640347303887065
22304,0,1,0.864019089724583
11169,0,1,0.8640138787898324
1834,0,1,0.8639955142166255
69885,0,1,0.8639888658440082
17630,0,1,0.8639211593066871
79997,0,1,0.8639138283091944
93282,0,1,0.8638841655184244
38152,0,1,0.8638550431638434
62984,0,1,0.8638340583506101
57899,0,1,0.8638214199050099
5025,0,1,0.86381647409807
52249,0,1,0.8638143776354055
35833,0,1,0.8637949769953095
21067,0,1,0.8637643982640357
54028,0,1,0.86373891441962
50187,0,1,0.8636927151937166
99874,0,1,0.8636909018361362
76766,0,1,0.8636848186437587
91017,0,1,0.8636782499871966
7691,0,1,0.8636394771542031
54177,0,1,0.8636331948429593
36111,0,1,0.8636220744513798
39793,0,1,0.8635474734241027
89105,0,1,0.8635335369411095
41401,0,1,0.8635282347995898
59083,0,1,0.8635137272498713
20634,0,1,0.86351344995048
92422,0,1,0.8635110434258894
31543,0,1,0.8635092019919927
49512,0,1,0.863507368802081
67878,0,1,0.8635064837151043
73866,0,1,0.8634957099666281
31979,0,1,0.8634580022801637
57323,0,1,0.8634503792233841
65422,0,1,0.8634486454991095
12111,0,1,0.8634439194230269
44505,0,1,0.8633977857318399
67123,0,1,0.8633682094441418
74882,0,1,0.8632625122346311
93468,0,1,0.8632608381539899
2908,0,1,0.8632205975965525
11720,0,1,0.8631971107417585
1851,0,1,0.863184649429396
86140,0,1,0.8631823467522132
91320,0,1,0.8631499788317426
69141,0,1,0.8631469715278135
38050,0,1,0.8631379670098625
99555,0,1,0.8631273777039273
19548,0,1,0.8631242796140157
100000,0,1,0.8631211255228318
13866,0,1,0.8631155957166757
21638,0,1,0.8631098495077795
20123,0,1,0.8630969326449849
49307,0,1,0.8630859006488287
42660,0,1,0.863048286069142
34981,0,1,0.8630456745218971
98787,0,1,0.8629348095246633
63508,0,1,0.8629346548524426
96361,0,1,0.8629282261683423
1047,0,1,0.8629205466238045
36531,0,1,0.8628856187790415
70299,0,1,0.8628794191259773
36019,0,1,0.8628410059446465
85884,0,1,0.8627967107945227
94468,0,1,0.8627756587798552
71392,0,1,0.8627657098415001
81149,0,1,0.8626770496906805
58282,0,1,0.8626704609896197
1710,0,1,0.8626679720290064
50410,0,1,0.8626435207940243
87437,0,1,0.8626397303566165
8986,0,1,0.8626379739141581
63987,0,1,0.8626374921136651
31606,0,1,0.8626288172256368
3013,0,1,0.8626136877489692
77566,0,1,0.8626130314312402
14094,0,1,0.8625920228489901
22934,0,1,0.8625812237552934
93889,0,1,0.8625527403111869
55986,0,1,0.8625455228556911
32887,0,1,0.8625359423231092
84780,0,1,0.8625108815017891
87432,0,1,0.862509035562233
37151,0,1,0.8624752857698761
53243,0,1,0.8624660805199443
98189,0,1,0.8624494354230299
45235,0,1,0.8624432549471149
67103,0,1,0.8624404782013484
17429,0,1,0.8624359539822511
54476,0,1,0.8623986368269805
75488,0,1,0.8623882803948294
52665,0,1,0.8623571664425004
58627,0,1,0.8623315452048397
18325,0,1,0.8623180664100389
37369,0,1,0.862303139297462
2177,0,1,0.8622864747227453
17725,0,1,0.8622600955465337
38014,0,1,0.8622463665844613
60292,0,1,0.8622413634698762
73612,0,1,0.8622152793920338
30682,0,1,0.8622084112992358
4164,0,1,0.8622003688381578
34926,0,1,0.8621599406934449
34808,0,1,0.8621522860881832
73311,0,1,0.8621486753607104
16603,0,1,0.86213433147012
94507,0,1,0.8621187387851127
46122,0,1,0.8620667148992037
63013,0,1,0.8620543990156009
83503,0,1,0.8620505182909318
83489,0,1,0.8620464346241781
61103,0,1,0.8620355990760652
37620,0,1,0.8620282989494729
18164,0,1,0.8620234307948675
80061,0,1,0.862020204069683
22633,0,1,0.8620195364927719
36106,0,1,0.8620151626019521
20217,0,1,0.8619966354265435
81421,0,1,0.8619927990528791
83133,0,1,0.861970403819713
87598,0,1,0.8619451622661919
72077,0,1,0.8618909994771528
13907,0,1,0.8618857488032025
90380,0,1,0.8618778584628495
99708,0,1,0.8618759272454422
87818,0,1,0.8618528515447462
83456,0,1,0.8618074024444516
12829,0,1,0.861804389977208
38087,0,1,0.8617735276014487
33420,0,1,0.8617111776940355
65019,0,1,0.8617063479674933
69484,0,1,0.8616960692152531
44954,0,1,0.8616512656428787
32827,0,1,0.861618249747789
74863,0,1,0.86161457549781
66974,0,1,0.8615516743032562
90005,0,1,0.8615148566445591
63961,0,1,0.8615051098728174
61339,0,1,0.8614934519568425
56940,0,1,0.8614896262269701
947,0,1,0.8614768186349805
87590,0,1,0.8614490088009614
81100,0,1,0.8614470213704658
74419,0,1,0.8614320953244402
24218,0,1,0.8614128261707045
57125,0,1,0.8614070379662746
78403,0,1,0.8613618712420106
71563,0,1,0.8613546849519329
81299,0,1,0.8613403995075667
37371,0,1,0.8613396723679275
16246,0,1,0.861334402123762
88860,0,1,0.8613312586157655
96558,0,1,0.8613136813402414
45720,0,1,0.8613131506040652
1909,0,1,0.861304620621019
76403,0,1,0.8613004901438694
94018,0,1,0.8613001669227651
95196,0,1,0.8612927716809051
21226,0,1,0.8612770643577753
3598,0,1,0.861274107797439
13728,0,1,0.8612632834462782
46360,0,1,0.861241742941582
88544,0,1,0.8612270864999357
89004,0,1,0.8612214531699144
1709,0,1,0.8612168555192004
82645,0,1,0.8612049198940313
18729,0,1,0.8611978589120396
35611,0,1,0.8611897264804819
18602,0,1,0.861188630585502
98984,0,1,0.8611793247686859
28937,0,1,0.8611542115022408
98278,0,1,0.86114708769112
91113,0,1,0.8610811876363365
16550,0,1,0.8610739548100554
17142,0,1,0.8610708280474739
6315,0,1,0.8610648753462324
97435,0,1,0.8610630698113253
98036,0,1,0.8610462018578088
59010,0,1,0.8610354279778474
99725,0,1,0.8610203083375139
91447,0,1,0.8610115984174321
4269,0,1,0.8610023825499173
36637,0,1,0.8609959665593255
12559,0,1,0.8609787348604111
52429,0,1,0.8609632529065092
26597,0,1,0.8609293042978264
26129,0,1,0.8609291371396381
61892,0,1,0.8609277634290364
94406,0,1,0.8609269254550601
73388,0,1,0.8609256989902082
22421,0,1,0.8609208241416756
87922,0,1,0.8608294242260525
12327,0,1,0.8608181785061455
43935,0,1,0.860810491239877
67603,0,1,0.8607911682582869
93355,0,1,0.8607696587316092
31011,0,1,0.8607684064518455
38081,0,1,0.8607413446228577
37538,0,1,0.8606899325550309
7396,0,1,0.8606602312059154
23392,0,1,0.8606026567996728
75752,0,1,0.8605816757127824
62326,0,1,0.8605795095553048
46523,0,1,0.8605745681174142
8678,0,1,0.8605490704789696
14169,0,1,0.8605436732035576
7780,0,1,0.8605428222483211
46800,0,1,0.860486099529398
78368,0,1,0.8604527396274851
85385,0,1,0.8603900576172648
88317,0,1,0.8603780047113893
12157,0,1,0.8603741172832953
53491,0,1,0.8603201762639408
69680,0,1,0.8602341262957895
66071,0,1,0.8602204029896251
52304,0,1,0.8601344967583734
60582,0,1,0.8601269084663652
42218,0,1,0.860123712254491
58719,0,1,0.8601006211314893
91493,0,1,0.8600781522667088
74106,0,1,0.8600488523086054
75296,0,1,0.8600472433226417
52297,0,1,0.8600382004602953
52080,0,1,0.860021231873566
74662,0,1,0.8599928904470429
93726,0,1,0.8599405690974123
11683,0,1,0.8599348719443967
89403,0,1,0.8599158716671628
54910,0,1,0.859889411010843
32042,0,1,0.8598801296668889
56695,0,1,0.8598762327486225
58223,0,1,0.8598741781213927
88100,0,1,0.8598733486164489
54848,0,1,0.8598586035300697
39324,0,1,0.8598468100890674
80319,0,1,0.8598359324248156
6898,0,1,0.8598291825235045
58385,0,1,0.8598125113101887
87025,0,1,0.8597910296637294
19209,0,1,0.8597680035768467
61368,0,1,0.8597405894630399
81607,0,1,0.8597366738115879
54211,0,1,0.8597088941057542
9294,0,1,0.8597068596052795
71173,0,1,0.85970373597607
51894,0,1,0.8596981596080117
98771,0,1,0.8596746133930582
72373,0,1,0.8596403219023017
64760,0,1,0.8596202621565431
95784,0,1,0.8596134039980557
18224,0,1,0.8596096415152635
91410,0,1,0.8596019548842377
6183,0,1,0.8595295271531574
86750,0,1,0.85952651724868
40809,0,1,0.8595142875983959
68084,0,1,0.8595130684561805
72548,0,1,0.859484347292097
49913,0,1,0.8594596163221218
39186,0,1,0.8594383017533483
91380,0,1,0.8594304834921394
4804,0,1,0.8594126044720996
31563,0,1,0.8594048443113429
93281,0,1,0.8593543344294017
1994,0,1,0.8593301228121629
91180,0,1,0.8593244595695997
96002,0,1,0.8593171573560386
74029,0,1,0.8593071887241973
32219,0,1,0.8592988284331378
77817,0,1,0.8592762797033591
95280,0,1,0.8592477629235262
61472,0,1,0.8592326941838696
2443,0,1,0.8592273651163675
63400,0,1,0.8592205894440024
35739,0,1,0.8592080693653061
50278,0,1,0.8592058780372548
67185,0,1,0.8591849017902594
59862,0,1,0.8591266425958799
46106,0,1,0.859105886993341
59127,0,1,0.8591020271097601
77555,0,1,0.8590790045311496
92325,0,1,0.8590656412778342
89090,0,1,0.85905670626238
80089,0,1,0.8590541304789241
88315,0,1,0.8590498747836868
58309,0,1,0.8590400957168777
91302,0,1,0.8590314515013877
41727,0,1,0.8590248508920365
79379,0,1,0.8590226882776217
42469,0,1,0.859017359496774
35018,0,1,0.8590118936915454
58503,0,1,0.8590098052634909
69314,0,1,0.8589882198058093
95175,0,1,0.8589729346559085
84534,0,1,0.8589548760953893
55916,0,1,0.8589397498225327
57571,0,1,0.8589337442929302
97063,0,1,0.8589148455644591
11199,0,1,0.8588613763917542
40866,0,1,0.8588547979453327
42010,0,1,0.8588277166994118
75122,0,1,0.8588094554792464
6767,0,1,0.8588081934359185
96497,0,1,0.8587753107845358
46752,0,1,0.8587747567695435
14571,0,1,0.858773282729417
55520,0,1,0.8587505461419922
68289,0,1,0.8587503918944408
66660,0,1,0.8587449946544542
57308,0,1,0.8587014989203091
38149,0,1,0.8586753493699558
14968,0,1,0.85865012187089
52042,0,1,0.8586403893391463
28741,0,1,0.8585916584046603
96320,0,1,0.8585848299572896
